# Multilingual Google Product Taxonomy
# Generated from monolingual files with wikidata mappings
# Format: ID | hierarchy_depth | wikidata_uri | language_code:category_name | ...

1 | 1 | http://www.wikidata.org/entity/Q116957923 | cs-CZ:Chovatelství | da-DK:Dyr og tilbehør til kæledyr | de-CH:Tiere & Tierbedarf | de-DE:Tiere & Tierbedarf | en-AU:Animals & Pet Supplies | en-GB:Animals & Pet Supplies | en-US:Animals & Pet Supplies | es-ES:Productos para mascotas y animales | fr-CH:Animaux et articles pour animaux de compagnie | fr-FR:Animaux et articles pour animaux de compagnie | it-IT:Articoli per animali | ja-JP:ペット・ペット用品 | nl-NL:Dieren | no-NO:Dyr og kjæledyrutstyr | pl-PL:Zwierzęta i artykuły dla zwierząt | pt-BR:Animais e suprimentos para animais de estimação | ru-RU:Животные и товары для питомцев | sv-SE:Djur och tillbehör till husdjur | tr-TR:Hayvanlar ve Evcil Hayvan Ürünleri
1128 | 5 | http://www.wikidata.org/entity/Q1262971 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Oblečení na lodě a vodní sporty > Záchranné vesty | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Sejlertøj og tøj til vandsport > Redningsveste | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Boots- & Wassersportkleidung > Rettungswesten | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Boots- & Wassersportkleidung > Rettungswesten | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Water Sport Clothing > Life Jackets | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Water Sport Clothing > Life Jackets | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Water Sport Apparel > Life Jackets | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Equipamiento para deportes acuáticos y navegación deportiva > Chalecos salvavidas | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Équipement de plaisance et sports nautiques > Gilets de sauvetage | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Équipement de plaisance et sports nautiques > Gilets de sauvetage | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Attrezzatura per sport acquatici > Giubbotti di salvataggio | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > ウォータースポーツウェア > ライフジャケット | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Boot- en watersportkleding > Reddingsvesten | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Klær til båt- og vannsport > Redningsvester | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Odzież żeglarska i do uprawiania sportów wodnych > Kamizelki ratunkowe | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Roupas de canoagem e esportes aquáticos > Coletes salva-vidas | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Одежда для гребли и водных видов спорта > Спасательные жилеты | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Kläder för båt- och vattensporter > Flytvästar | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Kayıkçılık ve Su Sporları Kıyafetleri > Can Yelekleri
1129 | 5 | http://www.wikidata.org/entity/Q117208756 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Kajaky, kánoe a rafty > Pádla a vesla | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Sejlads og rafting > Padler og årer | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Bootssport > Paddel & Ruder | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Bootssport > Paddel & Ruder | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Rafting > Paddles & Oars | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Rafting > Paddles & Oars | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Rafting > Paddles & Oars | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Navegación y rafting > Palas y remos | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plaisance et rafting > Pagaies et rames | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plaisance et rafting > Pagaies et rames | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Nautica e rafting > Remi e pagaie | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > カヌー・ラフティング > パドル・オール | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Varen en rafting > Peddels en roeispanen | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Båtsport og rafting > Ro- og padleårer | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Pływanie łodzią i rafting > Wiosła | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Navegação e rafting > Pás e remos | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Товары для гребли и рафтинга > Вёсла | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Båtsport > Paddlar och åror | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Kayıkçılık ve Rafting > Kano ve Kayık Kürekleri
1133 | 5 | http://www.wikidata.org/entity/Q893191 | cs-CZ:Vozidla a náhradní díly > Díly a příslušenství vozidel > Přeprava nákladů pomocí vozidel > Přívěsy k motorovým vozidlům > Přívěsy na čluny | da-DK:Køretøjer og dele > Dele og tilbehør til køretøjer > Lagring og last til køretøjer > Trailere til motorkøretøjer > Bådtrailere | de-CH:Fahrzeuge & Teile > Fahrzeugersatzteile & -zubehör > Stauraum- & Transportsysteme > Kfz-Anhänger > Bootsanhänger | de-DE:Fahrzeuge & Teile > Fahrzeugersatzteile & -zubehör > Stauraum- & Transportsysteme > Kfz-Anhänger > Bootsanhänger | en-AU:Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Motor Vehicle Trailers > Boat Trailers | en-GB:Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Motor Vehicle Trailers > Boat Trailers | en-US:Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Motor Vehicle Trailers > Boat Trailers | es-ES:Vehículos y recambios > Piezas y accesorios para vehículos > Almacenamiento y carga de vehículos > Remolques para vehículos motorizados > Tráilers para barcos | fr-CH:Véhicules et accessoires > Pièces détachées pour véhicules > Accessoires de chargement > Remorques de voiture > Remorques pour bateaux | fr-FR:Véhicules et accessoires > Pièces détachées pour véhicules > Accessoires de chargement > Remorques de voiture > Remorques pour bateaux | it-IT:Veicoli e parti > Componenti e accessori per auto > Stoccaggio e carico per veicoli > Rimorchi per veicoli a motore > Carrelli barche | ja-JP:乗り物・パーツ > 乗り物用パーツ・関連用品 > 乗り物用収納ボックス > トレーラー > ボートトレーラー | nl-NL:Voertuigen en onderdelen > Voertuigonderdelen en -accessoires > Opslag en lading voor voertuigen > Aanhangwagens voor motorvoertuigen > Boottrailers | no-NO:Kjøretøy og deler > Tilbehør til kjøretøydeler > Oppbevaring og last for kjøretøy > Tilhengere til motorkjøretøy > Båthengere | pl-PL:Pojazdy i części > Akcesoria i części do pojazdów > Przewóz i przechowywanie bagażu > Przyczepy > Przyczepy na łodzie | pt-BR:Veículos e peças > Peças e acessórios de veículos > Armazenamento e carga de veículos > Trailers motorizados > Reboques para barco | ru-RU:Транспортные средства и запчасти > Автомобильные детали и принадлежности > Автомобильные товары для перевозки грузов > Автомобильные прицепы > Прицепы для перевозки лодок | sv-SE:Fordon och delar > Fordonsdelar och tillbehör > Lastförvaring i fordon > Släpvagnar för motorfordon > Båtsläp | tr-TR:Taşıtlar ve Parçalar > Taşıt Parçaları ve Aksesuarlar > Taşıt Saklama ve Kargo > Motorlu Taşıt Römorkları > Tekne Römorkları
1136 | 5 | http://www.wikidata.org/entity/Q1455572 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Potápění a šnorchlování > Kompenzátory vztlaku | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Dykning og snorkeldykning > Flydekompensatorer | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Tarierwesten | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Tarierwesten | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Buoyancy Compensators | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Buoyancy Compensators | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Diving & Snorkeling > Buoyancy Compensators | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Buceo y buceo con esnórquel > Compensadores de flotabilidad | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Compensateurs de flottabilité | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Compensateurs de flottabilité | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Immersioni e snorkeling > Giubbotti assetto variabile | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > ダイビング・シュノーケリング > ダイビングBCD | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Duiken en snorkelen > Duikvesten | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Dykking og snorkling > Dykkervester | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Nurkowanie i snorkeling > Kamizelki ratowniczo-wypornościowe | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Mergulho e snorkeling > Compensadores de flutuação | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Товары для дайвинга и сноркелинга > Компенсаторы плавучести | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Sportdykning och snorkling > Avvägningsvästar | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Tüplü Dalış ve Şnorkelle Yüzme > Yüzerlik Dengeleyici
1137 | 5 | http://www.wikidata.org/entity/Q1503438 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Potápění a šnorchlování > Potápěčské počítače | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Dykning og snorkeldykning > Dykkecomputere | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Tauchcomputer | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Tauchcomputer | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Dive Computers | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Dive Computers | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Diving & Snorkeling > Dive Computers | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Buceo y buceo con esnórquel > Ordenadores de buceo | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Ordinateurs de plongée | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Ordinateurs de plongée | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Immersioni e snorkeling > Computer subacquei | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > ダイビング・シュノーケリング > ダイブコンピューター | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Duiken en snorkelen > Duikcomputers | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Dykking og snorkling > Dykkerdatamaskiner | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Nurkowanie i snorkeling > Komputery nurkowe | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Mergulho e snorkeling > Medidor de descompressão | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Товары для дайвинга и сноркелинга > Компьютеры для дайвинга | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Sportdykning och snorkling > Dykdatorer | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Tüplü Dalış ve Şnorkelle Yüzme > Dekompresyon Ölçerler
1138 | 5 | http://www.wikidata.org/entity/Q2340412 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Oblečení na lodě a vodní sporty > Suché obleky | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Sejlertøj og tøj til vandsport > Tørdragter | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Boots- & Wassersportkleidung > Trockenanzüge | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Boots- & Wassersportkleidung > Trockenanzüge | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Water Sport Clothing > Drysuits | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Water Sport Clothing > Drysuits | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Water Sport Apparel > Drysuits | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Equipamiento para deportes acuáticos y navegación deportiva > Trajes de buceo | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Équipement de plaisance et sports nautiques > Combinaisons étanches | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Équipement de plaisance et sports nautiques > Combinaisons étanches | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Attrezzatura per sport acquatici > Mute stagne | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > ウォータースポーツウェア > ドライスーツ | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Boot- en watersportkleding > Drysuits | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Klær til båt- og vannsport > Tørrdrakter | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Odzież żeglarska i do uprawiania sportów wodnych > Suche skafandry | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Roupas de canoagem e esportes aquáticos > Roupa para mergulho | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Одежда для гребли и водных видов спорта > Гидротермокостюмы | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Kläder för båt- och vattensporter > Torrdräkter | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Kayıkçılık ve Su Sporları Kıyafetleri > Su Geçirmez Elbiseler
1139 | 5 | http://www.wikidata.org/entity/Q117208772 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Potápění a šnorchlování > Potápěčské a šnorchlovací ploutve | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Dykning og snorkeldykning > Svømmefødder til dykning og snorkling | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Tauch- & Schnorchelflossen | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Tauch- & Schnorchelflossen | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Diving & Snorkelling Fins | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Diving & Snorkelling Fins | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Diving & Snorkeling > Diving & Snorkeling Fins | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Buceo y buceo con esnórquel > Aletas de buceo | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Palmes de plongée | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Palmes de plongée | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Immersioni e snorkeling > Pinne snorkeling e subacquea | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > ダイビング・シュノーケリング > ダイビング・シュノーケリング用フィン | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Duiken en snorkelen > Zwemvliezen voor duiken en snorkelen | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Dykking og snorkling > Dykke- og snorklefinner | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Nurkowanie i snorkeling > Płetwy | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Mergulho e snorkeling > Pé de pato para mergulho e snorkeling | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Товары для дайвинга и сноркелинга > Ласты для дайвинга и сноркелинга | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Sportdykning och snorkling > Dyk- och snorklingsfenor | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Tüplü Dalış ve Şnorkelle Yüzme > Dalış ve Şnorkelle Yüzme Paletleri
1140 | 5 | http://www.wikidata.org/entity/Q117208773 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Potápění a šnorchlování > Potápěčské a šnorchlovací masky | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Dykning og snorkeldykning > Dykker- og snorkelmasker | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Tauch- & Schnorchelmasken | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Tauch- & Schnorchelmasken | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Diving & Snorkelling Masks | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Diving & Snorkelling Masks | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Diving & Snorkeling > Diving & Snorkeling Masks | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Buceo y buceo con esnórquel > Gafas de buceo | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Masques de plongée | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Masques de plongée | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Immersioni e snorkeling > Maschere snorkeling e subacquea | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > ダイビング・シュノーケリング > ダイビング・シュノーケリング用マスク | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Duiken en snorkelen > Duikbrillen voor duiken en snorkelen | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Dykking og snorkling > Dykke- og snorklemasker | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Nurkowanie i snorkeling > Maski do nurkowania | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Mergulho e snorkeling > Máscara para mergulho e snorkeling | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Товары для дайвинга и сноркелинга > Маски для дайвинга и сноркелинга | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Sportdykning och snorkling > Dyk- och snorklingsmasker | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Tüplü Dalış ve Şnorkelle Yüzme > Dalış ve Şnorkelle Yüzme Maskeleri
1141 | 5 | http://www.wikidata.org/entity/Q754360 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Potápění a šnorchlování > Regulátory pro potápění | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Dykning og snorkeldykning > Dykkerregulatorer | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Atemregler | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Atemregler | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Diving Regulators | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Diving Regulators | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Diving & Snorkeling > Diving Regulators | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Buceo y buceo con esnórquel > Reguladores | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Détendeurs de plongée | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Détendeurs de plongée | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Immersioni e snorkeling > Regolatori per immersioni | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > ダイビング・シュノーケリング > ダイビングレギュレーター | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Duiken en snorkelen > Reduceereenheden voor duiken | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Dykking og snorkling > Pusteventiler | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Nurkowanie i snorkeling > Automaty oddechowe | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Mergulho e snorkeling > Reguladores de mergulho | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Товары для дайвинга и сноркелинга > Регуляторы для дайвинга | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Sportdykning och snorkling > Regulatorer | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Tüplü Dalış ve Şnorkelle Yüzme > Dalış Regülatörleri
1142 | 5 | http://www.wikidata.org/entity/Q13389713 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Potápění a šnorchlování > Šnorchly | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Dykning og snorkeldykning > Snorkler | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Schnorchel | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Tauchen & Schnorcheln > Schnorchel | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Snorkels | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Scuba Diving & Snorkelling > Snorkels | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Diving & Snorkeling > Snorkels | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Buceo y buceo con esnórquel > Esnórqueles | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Tubas de natation | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Plongée et snorkeling > Tubas de natation | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Immersioni e snorkeling > Boccagli | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > ダイビング・シュノーケリング > シュノーケル | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Duiken en snorkelen > Snorkels | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Dykking og snorkling > Snorkler | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Nurkowanie i snorkeling > Fajki do nurkowania | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Mergulho e snorkeling > Tanques de oxigênio | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Товары для дайвинга и сноркелинга > Трубки для сноркелинга | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Sportdykning och snorkling > Snorklar | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Tüplü Dalış ve Şnorkelle Yüzme > Şnorkeller
1146 | 5 | http://www.wikidata.org/entity/Q117208810 | cs-CZ:Sportovní potřeby > Outdoorové aktivity > Lodě a vodní sporty > Vlečné vodní sporty > Vodní lyžování | da-DK:Sportsartikler > Friluftsliv > Sejling og vandsport > Vandsport, hvor man trækkes > Vandskiløb | de-CH:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Seilgebundene Wassersportarten > Wasserski | de-DE:Sportartikel > Outdoor-Aktivitäten > Boot- & Wassersport > Seilgebundene Wassersportarten > Wasserski | en-AU:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Towed Water Sports > Water Skiing | en-GB:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Towed Water Sports > Waterskiing | en-US:Sporting Goods > Outdoor Recreation > Boating & Water Sports > Towed Water Sports > Water Skiing | es-ES:Equipamiento deportivo > Actividades al aire libre > Deportes acuáticos y navegación deportiva > Deportes acuáticos remolcados > Esquí acuático | fr-CH:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Sports nautiques tractés > Ski nautique | fr-FR:Équipements sportifs > Loisirs de plein air > Plaisance et sports nautiques > Sports nautiques tractés > Ski nautique | it-IT:Articoli sportivi > Ricreazione outdoor > Sport acquatici > Sport nautici con traino > Sci nautico | ja-JP:スポーツ用品 > 屋外レクリエーション > ウォータースポーツ・アクティビティ > トーイングアクティビティ > 水上スキー用品 | nl-NL:Sportartikelen > Buitenrecreatie > Boten en watersport > Watersporten met motorische aandrijving > Waterskiën | no-NO:Sportsutstyr > Utendørsaktiviteter > Båt- og vannsport > Taue-vannsporter > Vannskiaktiviteter | pl-PL:Sprzęt sportowy > Rekreacja na świeżym powietrzu > Żegluga i sporty wodne > Sporty wodne holowane > Jazda na nartach wodnych | pt-BR:Artigos esportivos > Atividades ao ar livre > Canoagem e esportes aquáticos > Esportes aquáticos rebocados > Esqui aquático | ru-RU:Спортивные товары > Товары для отдыха на открытом воздухе > Гребля и водные виды спорта > Буксирный водный спорт > Товары для катания на водных лыжах | sv-SE:Sportartiklar > Utomhusaktiviteter > Båt- och vattensporter > Vattensporter med draglina > Vattenskidåkning | tr-TR:Spor Malzemeleri > Açık Hava Etkinlikleri > Kayıkçılık ve Su Sporları > Çekmeli Su Sporları > Su Kayağı Sporu
